File,NEF,TIFF,Date Created,Date Modified,File Size,Image Size,Date Shot,Time Zone and Date,Image Quality,Artist,Copyright,Image Comment,Device,Lens,Focal Length,Focus Mode,AF-Area Mode,VR,AF Fine Tune,Aperture,Shutter Speed,Exposure Mode,Exposure Comp.,Exposure Tuning,Metering,ISO Sensitivity,Flash Device,Flash Sync Mode,Flash Mode,White Balance,Color Space,High ISO NR,Long Exposure NR,Active D-Lighting,Image Authentication,Vignette Control,Auto Distortion Control,Picture Control,Base,Quick Adjust,Sharpening,Contrast,Brightness,Saturation,Hue,Filter Effects,Toning,Optimize Image,Color Mode,Tone Comp.,Hue Adjustment,Saturation,Sharpening,Latitude,Longitude,Altitude,Altitude Reference,Heading,UTC,Map Datum,Scene Mode,Keywords
r1c83ec1dt,http://193.205.194.113/RAISE/NEF/r1c83ec1dt.NEF,http://193.205.194.113/RAISE/TIFF/r1c83ec1dt.TIF,9/20/2014 19:22,8/8/2012 14:46,19.9 MB,L (4928 x 3264),46:37.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/13,1/100s,Manual,0EV,,Spot,ISO 500,,,,"Cloudy, 0, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,1,0,2,2,,,,,,,,,,,,,,,,,outdoor
r1c874ac4t,http://193.205.194.113/RAISE/NEF/r1c874ac4t.NEF,http://193.205.194.113/RAISE/TIFF/r1c874ac4t.TIF,9/21/2014 6:59,8/22/2013 6:38,19.1 MB,L (4928 x 3264),38:42.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/14,1/125s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,,landscape; outdoor
r1c99500bt,http://193.205.194.113/RAISE/NEF/r1c99500bt.NEF,http://193.205.194.113/RAISE/TIFF/r1c99500bt.TIF,9/20/2014 17:06,4/12/2014 6:48,21.0 MB,L (4928 x 3264),48:43.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/9,1/250s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A1, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,1,0,,,,,,,,,,,,,,,,,buildings; outdoor
r1c9fc42at,http://193.205.194.113/RAISE/NEF/r1c9fc42at.NEF,http://193.205.194.113/RAISE/TIFF/r1c9fc42at.TIF,9/20/2014 23:17,2/18/2012 11:33,10.3 MB,L (4288 x 2848),33:46.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/6.3,1/50s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,buildings; outdoor; people
r1c9fdcf4t,http://193.205.194.113/RAISE/NEF/r1c9fdcf4t.NEF,http://193.205.194.113/RAISE/TIFF/r1c9fdcf4t.TIF,9/21/2014 11:08,10/12/2013 11:08,21.1 MB,L (4928 x 3264),08:37.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/22,1/200s,,0EV,,Matrix,ISO 500,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,landscape; outdoor
r1ca0784dt,http://193.205.194.113/RAISE/NEF/r1ca0784dt.NEF,http://193.205.194.113/RAISE/TIFF/r1ca0784dt.TIF,9/20/2014 15:30,11/9/2011 17:49,18.5 MB,L (4928 x 3264),49:02.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Auto,ON,OFF,f/5.6,1/13s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Direct sunlight, 0, 0",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,1,1,,,,,,,,,,,,,,,,,Indoor; objects
r1ca254b2t,http://193.205.194.113/RAISE/NEF/r1ca254b2t.NEF,http://193.205.194.113/RAISE/TIFF/r1ca254b2t.TIF,9/21/2014 12:06,10/19/2013 10:17,20.4 MB,L (4928 x 3264),17:10.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,22mm,AF-A,Dynamic,ON,OFF,f/16,1/320s,,0EV,,Matrix,ISO 400,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,landscape; outdoor
r1ca2ef38t,http://193.205.194.113/RAISE/NEF/r1ca2ef38t.NEF,http://193.205.194.113/RAISE/TIFF/r1ca2ef38t.TIF,9/21/2014 7:46,1/26/2013 11:36,22.0 MB,L (4928 x 3264),36:13.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/4,1/125s,Aperture Priority,+0.7EV,,Spot,ISO 800,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,outdoor
r1ca5a385t,http://193.205.194.113/RAISE/NEF/r1ca5a385t.NEF,http://193.205.194.113/RAISE/TIFF/r1ca5a385t.TIF,9/20/2014 17:02,4/12/2014 8:24,20.1 MB,L (4928 x 3264),24:24.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,Manual,Single,ON,OFF,f/3.5,1/30s,Aperture Priority,0EV,,Matrix,ISO 1250,,,,"Cloudy, A1, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,1,0,,,,,,,,,,,,,,,,,Indoor; objects
r1ca6cc12t,http://193.205.194.113/RAISE/NEF/r1ca6cc12t.NEF,http://193.205.194.113/RAISE/TIFF/r1ca6cc12t.TIF,9/20/2014 21:11,2/18/2012 6:11,10.8 MB,L (4288 x 2848),11:16.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,25mm,AF-A,Auto,ON,,f/4,1/30s,Aperture Priority,0EV,,Matrix,ISO 640,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor; objects
r1cad9823t,http://193.205.194.113/RAISE/NEF/r1cad9823t.NEF,http://193.205.194.113/RAISE/TIFF/r1cad9823t.TIF,9/21/2014 2:56,5/3/2014 11:08,20.9 MB,L (4928 x 3264),08:32.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/18,1/60s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, A1, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,1,0,,,,,,,,,,,,,,,,,landscape; outdoor
r1cb7084et,http://193.205.194.113/RAISE/NEF/r1cb7084et.NEF,http://193.205.194.113/RAISE/TIFF/r1cb7084et.TIF,9/21/2014 8:01,2/11/2013 12:19,22.5 MB,L (4928 x 3264),19:24.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,56mm,AF-A,Auto,ON,OFF,f/4.8,1/500s,Manual,+0.7EV,,Matrix,ISO 3200,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,objects; outdoor
r1cc04f4ft,http://193.205.194.113/RAISE/NEF/r1cc04f4ft.NEF,http://193.205.194.113/RAISE/TIFF/r1cc04f4ft.TIF,9/21/2014 0:11,5/12/2012 10:38,10.4 MB,L (4288 x 2848),38:01.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/3.5,1/4000s,Aperture Priority,+0.3EV,,Matrix,ISO 400,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[VI] VIVID,[VI] VIVID,-,6,Active D-Lighting,Active D-Lighting,3,2,,,,,,,,,,,,,,,,,landscape; outdoor
r1cc0e4e1t,http://193.205.194.113/RAISE/NEF/r1cc0e4e1t.NEF,http://193.205.194.113/RAISE/TIFF/r1cc0e4e1t.TIF,9/21/2014 10:15,10/4/2013 12:39,18.9 MB,L (4928 x 3264),39:12.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,Manual,Single,ON,OFF,f/22,1/250s,,0EV,,Matrix,ISO 500,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Manual,landscape; outdoor
r1cd8d9a4t,http://193.205.194.113/RAISE/NEF/r1cd8d9a4t.NEF,http://193.205.194.113/RAISE/TIFF/r1cd8d9a4t.TIF,9/20/2014 16:35,9/25/2011 3:44,19.6 MB,L (4928 x 3264),44:01.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,32mm,AF-A,Auto,ON,OFF,f/4,1/13s,Auto (Flash Off),0EV,,Matrix,Auto (ISO 1600),,,,"Auto1, 0, 0",sRGB,ON (Low),OFF,Auto,,,OFF,[SD] STANDARD,[SD] STANDARD,-,Auto,0,0,Auto,0,,,,,,,,,,,,,,,,,Indoor; objects
r1cde4afbt,http://193.205.194.113/RAISE/NEF/r1cde4afbt.NEF,http://193.205.194.113/RAISE/TIFF/r1cde4afbt.TIF,9/21/2014 9:46,3/23/2013 11:57,19.6 MB,L (4928 x 3264),57:32.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/9,1/250s,Auto,0EV,,Matrix,ISO 500,Built-in Flash,Front Curtain,"i-TTL-BL, 0EV","Auto1, 0, 0",sRGB,ON (Normal),OFF,Auto,,,OFF,[SD] STANDARD,[SD] STANDARD,-,Auto,0,0,Auto,0,,,,,,,,,,,,,,,,,landscape; outdoor
r1ceba29dt,http://193.205.194.113/RAISE/NEF/r1ceba29dt.NEF,http://193.205.194.113/RAISE/TIFF/r1ceba29dt.TIF,9/21/2014 3:27,5/4/2014 8:37,22.5 MB,L (4928 x 3264),36:59.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/10,1/100s,Aperture Priority,0EV,,Matrix,ISO 500,,,,"Shade, B1, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,0,1,1,0,,,,,,,,,,,,,,,,,nature; outdoor
r1ced1907t,http://193.205.194.113/RAISE/NEF/r1ced1907t.NEF,http://193.205.194.113/RAISE/TIFF/r1ced1907t.TIF,9/20/2014 15:28,11/7/2011 16:25,19.0 MB,L (4928 x 3264),25:18.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,52mm,AF-A,Auto,ON,OFF,f/4.8,1/4s,Aperture Priority,0EV,,Matrix,ISO 1000,,,,"White fluorescent, 0, 0",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,1,1,,,,,,,,,,,,,,,,,Indoor; objects
r1cfc8ddat,http://193.205.194.113/RAISE/NEF/r1cfc8ddat.NEF,http://193.205.194.113/RAISE/TIFF/r1cfc8ddat.TIF,9/21/2014 9:25,6/21/2013 11:56,21.4 MB,L (4928 x 3264),56:55.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Dynamic,ON,OFF,f/5.6,1/800s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A1, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,,nature; outdoor
r1cfe520bt,http://193.205.194.113/RAISE/NEF/r1cfe520bt.NEF,http://193.205.194.113/RAISE/TIFF/r1cfe520bt.TIF,9/21/2014 7:38,2/16/2013 10:07,20.2 MB,L (4928 x 3264),07:10.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/5,1/6400s,Aperture Priority,0EV,,Matrix,ISO 640,,,,"Auto1, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,landscape; outdoor
r1d00d8ect,http://193.205.194.113/RAISE/NEF/r1d00d8ect.NEF,http://193.205.194.113/RAISE/TIFF/r1d00d8ect.TIF,9/21/2014 10:01,5/11/2013 7:23,17.8 MB,L (4928 x 3264),23:16.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,150mm,Manual,Single,ON,OFF,f/7.1,1/100s,,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,Manual,nature; outdoor
r1d1445b6t,http://193.205.194.113/RAISE/NEF/r1d1445b6t.NEF,http://193.205.194.113/RAISE/TIFF/r1d1445b6t.TIF,9/20/2014 20:31,8/2/2012 11:01,19.4 MB,L (4928 x 3264),01:04.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,56mm,AF-A,Auto,OFF,OFF,f/13,1/100s,Manual,0EV,,Spot,ISO 320,,,,"Cloudy, A4, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,8,1,0,0,0,,,,,,,,,,,,,,,,,buildings; outdoor
r1d16ad1et,http://193.205.194.113/RAISE/NEF/r1d16ad1et.NEF,http://193.205.194.113/RAISE/TIFF/r1d16ad1et.TIF,9/20/2014 18:02,1/11/2014 7:30,18.1 MB,L (4928 x 3264),30:13.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/5.6,1/125s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,0,0,0,,,,,,,,,,,,,,,,,buildings; outdoor; people
r1d1cf607t,http://193.205.194.113/RAISE/NEF/r1d1cf607t.NEF,http://193.205.194.113/RAISE/TIFF/r1d1cf607t.TIF,9/20/2014 21:13,2/18/2012 8:00,10.5 MB,L (4288 x 2848),00:40.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,105mm,AF-A,Auto,ON,,f/5.6,1/10s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor
r1d1d501et,http://193.205.194.113/RAISE/NEF/r1d1d501et.NEF,http://193.205.194.113/RAISE/TIFF/r1d1d501et.TIF,9/20/2014 18:09,8/23/2012 10:10,18.9 MB,L (4928 x 3264),10:28.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,22mm,AF-A,Auto,ON,OFF,f/18,1/200s,Manual,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,0,1,,,,,,,,,,,,,,,,,outdoor
r1d2bb70at,http://193.205.194.113/RAISE/NEF/r1d2bb70at.NEF,http://193.205.194.113/RAISE/TIFF/r1d2bb70at.TIF,9/20/2014 19:10,8/7/2012 18:22,18.7 MB,L (4928 x 3264),22:31.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/3.5,1/20s,Manual,0EV,,Spot,ISO 800,,,,"Warm-white fluorescent, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,8,0,0,0,0,,,,,,,,,,,,,,,,,outdoor
r1d3bc675t,http://193.205.194.113/RAISE/NEF/r1d3bc675t.NEF,http://193.205.194.113/RAISE/TIFF/r1d3bc675t.TIF,9/21/2014 12:05,10/19/2013 10:08,19.5 MB,L (4928 x 3264),08:08.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,26mm,AF-A,Dynamic,ON,OFF,f/16,1/250s,,0EV,,Matrix,ISO 400,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,landscape; outdoor
r1d431afft,http://193.205.194.113/RAISE/NEF/r1d431afft.NEF,http://193.205.194.113/RAISE/TIFF/r1d431afft.TIF,9/20/2014 18:34,8/7/2012 8:18,19.8 MB,L (4928 x 3264),18:26.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,34mm,AF-A,Auto,ON,OFF,f/18,1/100s,Manual,0EV,,Spot,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,8,0,0,0,0,,,,,,,,,,,,,,,,,buildings; outdoor
r1d4377f7t,http://193.205.194.113/RAISE/NEF/r1d4377f7t.NEF,http://193.205.194.113/RAISE/TIFF/r1d4377f7t.TIF,9/21/2014 9:15,6/21/2013 8:03,18.4 MB,L (4928 x 3264),03:43.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/11,1/320s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,,landscape; outdoor
r1d47bfc2t,http://193.205.194.113/RAISE/NEF/r1d47bfc2t.NEF,http://193.205.194.113/RAISE/TIFF/r1d47bfc2t.TIF,9/21/2014 8:34,7/28/2013 8:34,20.9 MB,L (4928 x 3264),34:19.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/8,1/15s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,,buildings; outdoor
r1d527f65t,http://193.205.194.113/RAISE/NEF/r1d527f65t.NEF,http://193.205.194.113/RAISE/TIFF/r1d527f65t.TIF,9/21/2014 1:07,11/24/2012 9:42,9.86 MB,L (4288 x 2848),42:22.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/16,1/160s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[LS] Landscape,[LS] Landscape,-,7,Active D-Lighting,Active D-Lighting,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r1d53fccat,http://193.205.194.113/RAISE/NEF/r1d53fccat.NEF,http://193.205.194.113/RAISE/TIFF/r1d53fccat.TIF,9/21/2014 10:52,10/12/2013 9:40,20.1 MB,L (4928 x 3264),40:46.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/22,1/320s,,0EV,,Matrix,ISO 500,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,buildings; outdoor
r1d679eaet,http://193.205.194.113/RAISE/NEF/r1d679eaet.NEF,http://193.205.194.113/RAISE/TIFF/r1d679eaet.TIF,9/21/2014 9:56,5/11/2013 6:22,20.0 MB,L (4928 x 3264),22:24.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/5,1/640s,,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,Aperture Priority,buildings; outdoor
r1d6e15d3t,http://193.205.194.113/RAISE/NEF/r1d6e15d3t.NEF,http://193.205.194.113/RAISE/TIFF/r1d6e15d3t.TIF,9/20/2014 23:09,2/18/2012 6:07,10.6 MB,L (4288 x 2848),07:38.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,75mm,AF-A,Auto,ON,,f/5.3,1/25s,Aperture Priority,0EV,,Matrix,ISO 640,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor; objects
r1d79b6e7t,http://193.205.194.113/RAISE/NEF/r1d79b6e7t.NEF,http://193.205.194.113/RAISE/TIFF/r1d79b6e7t.TIF,9/21/2014 7:20,2/9/2013 12:33,19.4 MB,L (4928 x 3264),33:54.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,55mm,AF-A,Auto,ON,OFF,f/4.8,1/100s,Aperture Priority,+0.7EV,,Matrix,ISO 250,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,outdoor; people
r1d93553ct,http://193.205.194.113/RAISE/NEF/r1d93553ct.NEF,http://193.205.194.113/RAISE/TIFF/r1d93553ct.TIF,9/20/2014 18:09,1/11/2014 9:21,18.8 MB,L (4928 x 3264),21:35.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/1600s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,0,0,0,,,,,,,,,,,,,,,,,buildings; outdoor
r1d99d1f3t,http://193.205.194.113/RAISE/NEF/r1d99d1f3t.NEF,http://193.205.194.113/RAISE/TIFF/r1d99d1f3t.TIF,9/20/2014 17:25,8/21/2012 15:24,20.9 MB,L (4928 x 3264),24:54.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,32mm,AF-A,Auto,ON,OFF,f/14,1/125s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, A2, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,1,0,,,,,,,,,,,,,,,,,landscape; outdoor
r1d9a31fct,http://193.205.194.113/RAISE/NEF/r1d9a31fct.NEF,http://193.205.194.113/RAISE/TIFF/r1d9a31fct.TIF,9/20/2014 22:55,2/17/2012 9:17,11.3 MB,L (4288 x 2848),17:14.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/9,1/125s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor
r1d9eaf70t,http://193.205.194.113/RAISE/NEF/r1d9eaf70t.NEF,http://193.205.194.113/RAISE/TIFF/r1d9eaf70t.TIF,9/20/2014 21:42,1/22/2012 10:48,9.90 MB,L (4288 x 2848),48:07.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,48mm,AF-A,Auto,ON,,f/4.8,1/800s,Manual,0EV,,Matrix,ISO 640,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,2,5,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,landscape; outdoor
